apps/frappe/frappe/core/doctype/doctype/doctype.py +809,Fieldname {0} conflicting with meta object,Fieldname {0} bertentangan dengan objek meta
apps/frappe/frappe/core/doctype/error_log/error_log_list.js +7,Not Seen,Tidak Terlihat
apps/frappe/frappe/core/doctype/error_log/error_log_list.js +12,Clear Error Logs,Log Kesalahan jelas
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot.html +32,Error Report,Laporan Kesalahan
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot.js +9,Show Relapses,Tampilkan Relaps
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot_list.js +9,Relapsed,Kambuh
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot_list.js +11,First Level,Tingkat pertama
apps/frappe/frappe/core/doctype/feedback_trigger/feedback_trigger.py +29,The Condition '{0}' is invalid,Kondisi '{0}' tidak valid
apps/frappe/frappe/core/doctype/feedback_trigger/feedback_trigger.py +57,Feedback Request is already sent to user,Masukan Permintaan sudah dikirim ke pengguna
apps/frappe/frappe/core/doctype/feedback_trigger/feedback_trigger.py +116,At least one reply is mandatory before requesting feedback,Setidaknya satu jawaban adalah wajib sebelum meminta umpan balik
apps/frappe/frappe/core/doctype/feedback_trigger/feedback_trigger.py +136,Feedback conditions do not match,Kondisi umpan balik tidak cocok
apps/frappe/frappe/core/doctype/file/file.js +27,Unzip,membuka ritsleting
apps/frappe/frappe/core/doctype/file/file.py +131,Folder is mandatory,Folder adalah wajib
apps/frappe/frappe/core/doctype/file/file.py +142,File {0} does not exist,Berkas {0} tidak ada
apps/frappe/frappe/core/doctype/file/file.py +157,Same file has already been attached to the record,File yang sama telah melekat pada catatan
apps/frappe/frappe/core/doctype/file/file.py +173,Cannot delete Home and Attachments folders,Tidak dapat menghapus Rumah dan Lampiran folder
apps/frappe/frappe/core/doctype/file/file.py +211,Unable to write file format for {0},Tidak dapat menulis format file untuk {0}
apps/frappe/frappe/core/doctype/file/file.py +224,Folder {0} is not empty,Folder {0} tidak kosong
apps/frappe/frappe/core/doctype/file/file.py +238,Cannot delete file as it belongs to {0} {1} for which you do not have permissions,Tidak dapat menghapus file seperti milik {0} {1} yang tidak memiliki izin
apps/frappe/frappe/core/doctype/file/file.py +259,Not a zip file,Bukan file zip
apps/frappe/frappe/core/doctype/file/file.py +309,Folder {0} does not exist,Folder {0} tidak ada
apps/frappe/frappe/core/doctype/file/file.py +365,Unable to read file format for {0},Tidak dapat membaca format file untuk {0}
apps/frappe/frappe/core/doctype/file/file.py +392,File '{0}' not found,File '{0}' tidak ditemukan
apps/frappe/frappe/core/doctype/file/test_file.py +43,Home/Test Folder 1,Rumah / Test Folder 1
apps/frappe/frappe/core/doctype/file/test_file.py +57,Home/Test Folder 2,Rumah / Test Folder 2
apps/frappe/frappe/core/doctype/file/test_file.py +74,Home/Test Folder 1/Test Folder 3,Rumah / Test Folder 1 / Test Folder 3
apps/frappe/frappe/core/doctype/file/test_file.py +81,Test_Folder,Test_Folder
apps/frappe/frappe/core/doctype/has_role/has_role.py +12,User '{0}' already has the role '{1}',Pengguna {0} 'sudah memiliki peran' {1} '
apps/frappe/frappe/core/doctype/page/page.py +37,Not in Developer Mode,Tidak dalam Mode Developer
apps/frappe/frappe/core/doctype/page/page.py +41,Only Administrator can edit,Hanya Administrator dapat mengedit
apps/frappe/frappe/core/doctype/report/report.js +5,Report Builder reports are managed directly by the report builder. Nothing to do.,Laporan Report Builder dikelola langsung oleh pembangun laporan. Tidak ada hubungannya.
apps/frappe/frappe/core/doctype/report/report.js +8,Write a SELECT query. Note result is not paged (all data is sent in one go).,Tulis query SELECT. Hasil catatan tidak paged (semua data yang dikirim dalam satu pergi).
apps/frappe/frappe/core/doctype/report/report.js +9,"To format columns, give column labels in the query.","Untuk memformat kolom, memberi label kolom dalam query."
apps/frappe/frappe/core/doctype/report/report.js +10,[Label]:[Field Type]/[Options]:[Width],[Label]:[Field Type]/[Opsi]:[Lebar]
apps/frappe/frappe/core/doctype/report/report.js +11,Example:,Contoh:
apps/frappe/frappe/core/doctype/report/report.js +16,Write a Python file in the same folder where this is saved and return column and result.,Menulis file Python dalam folder yang sama di mana file ini disimpan dan menampilkan kolom dan hasilnya.
apps/frappe/frappe/core/doctype/report/report.js +37,Disable Report,Nonaktifkan Laporan
apps/frappe/frappe/core/doctype/report/report.js +37,Enable Report,Aktifkan Laporan
apps/frappe/frappe/core/doctype/report/report.py +30,Cannot edit a standard report. Please duplicate and create a new report,tidak dapat mengedit laporan standar. Silakan menggandakan dan membuat laporan baru
apps/frappe/frappe/core/doctype/report/report.py +33,Only Administrator can save a standard report. Please rename and save.,Hanya Administrator dapat menyimpan laporan standar. Silahkan mengubah nama dan simpan.
apps/frappe/frappe/core/doctype/report/report.py +37,Only Administrator allowed to create Query / Script Reports,Hanya Administrator diizinkan untuk membuat Query / Script Laporan
apps/frappe/frappe/core/doctype/role/role.py +12,Standard roles cannot be renamed,Peran standar tidak dapat diganti
apps/frappe/frappe/core/doctype/role/role.py +24,Standard roles cannot be disabled,peran standar tidak dapat dinonaktifkan
apps/frappe/frappe/core/doctype/role_permission_for_page_and_report/role_permission_for_page_and_report.js +12,Reset to defaults,Kembalikan ke standar
apps/frappe/frappe/core/doctype/role_permission_for_page_and_report/role_permission_for_page_and_report.js +14,Update,Perbarui
apps/frappe/frappe/core/doctype/role_permission_for_page_and_report/role_permission_for_page_and_report.js +84,Successfully Updated,berhasil Diperbarui
apps/frappe/frappe/core/doctype/role_permission_for_page_and_report/role_permission_for_page_and_report.js +104,Mandatory field: set role for,bidang wajib: menetapkan peran untuk
apps/frappe/frappe/core/doctype/role_permission_for_page_and_report/role_permission_for_page_and_report.js +108,Mandatory field: {0},bidang wajib: {0}
apps/frappe/frappe/core/doctype/sms_settings/sms_settings.py +27,Please enter valid mobile nos,Entrikan nos ponsel yang valid
apps/frappe/frappe/core/doctype/sms_settings/sms_settings.py +63,Please Update SMS Settings,Silahkan Perbarui Pengaturan SMS
apps/frappe/frappe/core/doctype/sms_settings/sms_settings.py +86,SMS sent to following numbers: {0},SMS dikirim ke nomor berikut: {0}
apps/frappe/frappe/core/doctype/system_settings/system_settings.py +19,Please select Minimum Password Score,Harap pilih Skor Minimum Kata Sandi
apps/frappe/frappe/core/doctype/system_settings/system_settings.py +27,Session Expiry must be in format {0},Sesi kadaluarsa harus dalam format {0}
apps/frappe/frappe/core/doctype/system_settings/system_settings.py +32,"Please setup SMS before setting it as an authentication method, via SMS Settings","Tolong atur SMS sebelum menyetelnya sebagai metode otentikasi, melalui Pengaturan SMS"
apps/frappe/frappe/core/doctype/test_runner/test_runner.js +7,Run Tests,Jalankan Tes
apps/frappe/frappe/core/doctype/user/user.js +67,Refreshing...,Refreshing ...
apps/frappe/frappe/core/doctype/user/user.js +74,Set Desktop Icons,Set Desktop Icons
apps/frappe/frappe/core/doctype/user/user.js +90,View Permitted Documents,Lihat Dokumen yang Diizinkan
apps/frappe/frappe/core/doctype/user/user.js +97,Reset Password,Reset Password
apps/frappe/frappe/core/doctype/user/user.js +106,Reset OTP Secret,Setel ulang OTP Secret
apps/frappe/frappe/core/doctype/user/user.js +139,Create User Email,Buat Email Pengguna
apps/frappe/frappe/core/doctype/user/user.py +101,Not Allowed,Tidak Diizinkan
apps/frappe/frappe/core/doctype/user/user.py +101,Cannot change user details in demo. Please signup for a new account at https://erpnext.com,Tidak dapat mengubah detail pengguna di demo. Silakan mendaftar untuk akun baru di https://erpnext.com
apps/frappe/frappe/core/doctype/user/user.py +109,User {0} cannot be disabled,Pengguna {0} tidak dapat dinonaktifkan
apps/frappe/frappe/core/doctype/user/user.py +127,Adding System Manager to this User as there must be atleast one System Manager,Menambahkan Pengelola Sistem untuk user ini dikarenakan minimal harus ada satu System Pengelola Sistem
apps/frappe/frappe/core/doctype/user/user.py +152,New password emailed,Password baru diemailkan
apps/frappe/frappe/core/doctype/user/user.py +184,Sorry! User should have complete access to their own record.,Mohon Maaf! Pengguna harus memiliki akses penuh untuk merekam mereka sendiri.
apps/frappe/frappe/core/doctype/user/user.py +186,Sorry! Sharing with Website User is prohibited.,Mohon Maaf! Berbagi dengan website Pengguna dilarang.
apps/frappe/frappe/core/doctype/user/user.py +201,Welcome email sent,Email Selamat Datang telah dikirim
apps/frappe/frappe/core/doctype/user/user.py +240,Password Reset,Password Reset
apps/frappe/frappe/core/doctype/user/user.py +244,Password Update,Sandi Pembaruan
apps/frappe/frappe/core/doctype/user/user.py +260,Welcome to {0},Selamat Datang di {0}
apps/frappe/frappe/core/doctype/user/user.py +262,Complete Registration,Pendaftaran Lengkap
apps/frappe/frappe/core/doctype/user/user.py +300,There should remain at least one System Manager,Ada harus tetap setidaknya satu System Manager
apps/frappe/frappe/core/doctype/user/user.py +305,User {0} cannot be deleted,Pengguna {0} tidak dapat dihapus
apps/frappe/frappe/core/doctype/user/user.py +340,User {0} cannot be renamed,Pengguna {0} tidak dapat diganti
apps/frappe/frappe/core/doctype/user/user.py +418,Username {0} already exists,Nama pengguna {0} sudah ada
apps/frappe/frappe/core/doctype/user/user.py +448,Suggested Username: {0},Disarankan Username: {0}
apps/frappe/frappe/core/doctype/user/user.py +484,Sorry. You have reached the maximum user limit for your subscription. You can either disable an existing user or buy a higher subscription plan.,Maaf. anda telah mencapai batas maksimum pengguna untuk langganan anda. anda dapat menonaktifkan pengguna yang ada atau membeli paket langganan yang lebih tinggi.
apps/frappe/frappe/core/doctype/user/user.py +492,Email Account added multiple times,Akun Email ditambahkan beberapa kali
apps/frappe/frappe/core/doctype/user/user.py +664,Enabled email inbox for user {users},Inbox email aktif untuk pengguna {pengguna}
apps/frappe/frappe/core/doctype/user/user.py +702,Cannot Update: Incorrect / Expired Link.,Tidak bisa Perbarui: salah / Expired Link.
apps/frappe/frappe/core/doctype/user/user.py +733,Sign Up is disabled,Sign Up dinonaktifkan
apps/frappe/frappe/core/doctype/user/user.py +738,Registered but disabled,Terdaftar tapi dinonaktifkan
apps/frappe/frappe/core/doctype/user/user.py +740,Already Registered,Sudah Terdaftar
apps/frappe/frappe/core/doctype/user/user.py +745,Temperorily Disabled,Temperorily Dinonaktifkan
apps/frappe/frappe/core/doctype/user/user.py +746,"Too many users signed up recently, so the registration is disabled. Please try back in an hour","Terlalu banyak pengguna mendaftar baru, sehingga pendaftaran dinonaktifkan. Silakan coba kembali dalam satu jam"
apps/frappe/frappe/core/doctype/user/user.py +770,Please check your email for verification,Silahkan cek email anda untuk verifikasi
apps/frappe/frappe/core/doctype/user/user.py +772,Please ask your administrator to verify your sign-up,Minta administrator untuk memverifikasi anda sign-up
apps/frappe/frappe/core/doctype/user/user.py +786,Password reset instructions have been sent to your email,Instruksi atur ulang password telah dikirim ke email anda
apps/frappe/frappe/core/doctype/user/user.py +885,Administrator accessed {0} on {1} via IP Address {2}.,Administrator mengakses {0} pada {1} melalui IP Address {2}.
apps/frappe/frappe/core/doctype/user/user.py +890,Administrator Logged In,Administrator Logged In
apps/frappe/frappe/core/doctype/user/user.py +905,"Hint: Include symbols, numbers and capital letters in the password","Petunjuk: Sertakan simbol, angka dan huruf kapital di dalam Password"
apps/frappe/frappe/core/doctype/user/user.py +906,Invalid Password: ,Kata sandi salah:
apps/frappe/frappe/core/doctype/user/user.py +989,OTP Secret has been reset. Re-registration will be required on next login.,OTP Secret telah di-reset. Registrasi ulang akan diminta pada login berikutnya.
apps/frappe/frappe/core/doctype/user/user.py +991,OTP secret can only be reset by the Administrator.,Rahasia OTP hanya bisa diatur ulang oleh Administrator.
apps/frappe/frappe/core/doctype/user/user.py +998,Throttled,Terhempas
apps/frappe/frappe/core/doctype/user/user_list.js +12,Active,Aktif
apps/frappe/frappe/core/doctype/user_permission/user_permission.py +24,Updating...,Memperbarui ...
apps/frappe/frappe/core/doctype/version/version.js +5,Show all Versions,Tampilkan semua Versi
apps/frappe/frappe/core/doctype/version/version_view.html +8,Values Changed,Nilai Berubah
apps/frappe/frappe/core/doctype/version/version_view.html +13,Original Value,Nilai asli
apps/frappe/frappe/core/doctype/version/version_view.html +14,New Value,Nilai baru
apps/frappe/frappe/core/doctype/version/version_view.html +32,Rows Removed,baris Dihapus
apps/frappe/frappe/core/doctype/version/version_view.html +32,Rows Added,baris Ditambahkan
apps/frappe/frappe/core/doctype/version/version_view.html +47,Danger,Bahaya
apps/frappe/frappe/core/doctype/version/version_view.html +47,Success,Sukses
apps/frappe/frappe/core/doctype/version/version_view.html +69,Row Values Changed,Nilai Row Berubah
apps/frappe/frappe/core/doctype/version/version_view.html +73,Table Field,tabel Lapangan
apps/frappe/frappe/core/doctype/version/version_view.html +74,Row # ,Row #
apps/frappe/frappe/core/page/background_jobs/background_jobs_outer.html +5,Show failed jobs,Tampilkan gagal pekerjaan
apps/frappe/frappe/core/page/desktop/all_applications_dialog.html +1,Search Application,Cari Aplikasi
apps/frappe/frappe/core/page/desktop/all_applications_dialog.html +8,Checked items will be shown on desktop,Item yang dicentang akan ditampilkan pada desktop
apps/frappe/frappe/core/page/desktop/desktop.js +38,Explore,Menjelajah
apps/frappe/frappe/core/page/desktop/desktop.js +190,Hide,Menyembunyikan
apps/frappe/frappe/core/page/desktop/desktop.py +12,Add Employees to Manage Them,Tambahkan Karyawan Mengelola Mereka
apps/frappe/frappe/core/page/desktop/desktop.py +13,"Add your Employees so you can manage leaves, expenses and payroll","Tambahkan Karyawan anda sehingga anda dapat mengelola cuti, pengeluaran, dan gaji"
